title,link,user_name,date,description,category
WeTV,https://quantrimang.com/download/wetv-194237,Nguyễn Trang,08/12,"WeTV là một trong những ứng dụng xem phim trực tuyến phổ biến hiện nay với những bộ phim hấp dẫn, hay các chương trình truyền hình thú vị.","Video, phim, nhạc"
TV360,https://quantrimang.com/download/tv360-194235,Nguyễn Trang,08/12,"TV360 là ứng dụng xem phim, xem các chương trình trực tuyến với đa dạng các chương trình hấp dẫn. Đặc biệt bạn có thể xem World Cup trực tiếp trên TV360 với bản quyền của kênh.","Video, phim, nhạc"
PowerDirector,https://quantrimang.com/download/tai-powerdirector-194229,Hà Nguyễn,07/12,Chương trình PowerDirector từ CyberLink là bộ chỉnh sửa video mang đến cho người tiêu dùng kết quả chuyên nghiệp. Nó có tất cả các công cụ cần thiết để chỉnh sửa và nâng cao video clip ngắn hoặc phim kỹ thuật số.,"Video, phim, nhạc"
Open Video Downloader,https://quantrimang.com/download/tai-open-video-downloader-194053,Hà Nguyễn,27/11,Open Video Downloader là một tiện ích tải xuống video miễn phí đóng vai trò như một interface để thực sự tải xuống các file video khác nhau thông qua dòng lệnh youtube-dl mạnh mẽ.,"Video, phim, nhạc"
GOM Mix Max,https://quantrimang.com/download/tai-gom-mix-max-193180,Hà Nguyễn,10/10,GOM Mix Max là phần mềm chỉnh sửa video cho phép bạn dễ dàng tạo các hiệu ứng video thú vị và biến các dự án video của bạn thành tác phẩm chuyên nghiệp.,"Video, phim, nhạc"
Kuaishou,https://quantrimang.com/download/tai-kuaishou-192995,Hà Nguyễn,30/09,"Kuaishou (快手) là một ứng dụng di động chia sẻ và thêm hiệu ứng đặc biệt cho video, được phát triển vào năm 2011 bởi Beijing Kuaishou Technology.","Video, phim, nhạc"
K-Lite Mega Codec,https://quantrimang.com/download/tai-k-lite-mega-codec-192804,Hà Nguyễn,22/09,"K-Lite Mega Codec là một tập hợp các bộ lọc DirectShow, codec VFW/ACM và những công cụ. Codec và bộ lọc DirectShow là cần thiết để mã hóa và giải mã các định dạng âm thanh và video.","Video, phim, nhạc"
Nimo TV - Xem Trực Tiếp Game,https://quantrimang.com/download/nimo-tv-192803,Du Dương,22/09,"Nền tảng Nimo TV đang ngày càng trở nên phổ biến với người yêu thích game. Vậy đây là nền tảng ra sao, hãy cùng tìm hiểu nhé.","Video, phim, nhạc"
Pinnacle Studio,https://quantrimang.com/download/tai-pinnacle-studio-192692,Hà Nguyễn,17/09,Pinnacle Studio đã cải tiến chức năng của mình để cho phép người dùng hàng ngày tạo ra các video và phim tuyệt đẹp ngay tại nhà.,"Video, phim, nhạc"
Hợp âm chuẩn,https://quantrimang.com/download/tai-hop-am-chuan-192673,Nguyễn Trang,19/09,"Ứng dụng Hợp âm chuẩn sẽ mang tới người học âm nhạc những bản nhạc hợp âm, hỗ trợ người chơi nhạc nắm bắt được các âm sắc chuẩn để tạo ra một ca khúc hoàn chỉnh.","Video, phim, nhạc"
Figma,https://quantrimang.com/download/figma-192374,Hà Nguyễn,20/02,Figma là một công cụ tạo mẫu và thiết kế kỹ thuật số miễn phí cho cả thiết kế UI và UX.,"Video, phim, nhạc"
HiTV,https://quantrimang.com/download/tai-hitv-192004,Nguyễn Trang,18/08,"HiTV mang tới người dùng ứng dụng xem phim miễn phí với hàng trăm bộ phim Hàn đặc sắc, và những bộ phim Âu Mỹ khác với nhiều thể loại phim khác nhau tùy theo sở thích xem phim của mỗi người.","Video, phim, nhạc"
WinX HD Video Converter Deluxe,https://quantrimang.com/download/tai-winx-hd-video-converter-deluxe-191974,Hà Nguyễn,16/08,WinX HD Video Converter Deluxe là điểm dừng chân để chuyển đổi các file video thuộc hầu hết mọi loại.,"Video, phim, nhạc"
iQiyi,https://quantrimang.com/download/tai-iqiyi-191208,Nguyễn Trang,12/07,"iQIYI sở hữu độc quyền rất nhiều bộ phim lẫn các chương trình giải trí hấp dẫn, kèm theo đó là rất nhiều ưu đãi từ iQIYI khi đăng ký thành viên VIP.","Video, phim, nhạc"
VieON,https://quantrimang.com/download/tai-vieon-191058,Hà Nguyễn,05/07,"VieON là siêu ứng dụng xem phim, TV show, truyền hình và giải trí đa nền tảng tại Việt Nam.","Video, phim, nhạc"
Freemake Video Converter,https://quantrimang.com/download/tai-freemake-video-converter-189602,Hà Nguyễn,27/04,Freemake Video Converter là công cụ chuyển đổi video và phim ở hơn 500 định dạng và tiện ích miễn phí!,"Video, phim, nhạc"
iTools,https://quantrimang.com/download/tai-itools-188858,Hà Nguyễn,29/03,"iTools là một giải pháp toàn diện để quản lý iPhone, iPod và iPad. Với chương trình này, bạn có thể chuyển nhạc giữa PC và thiết bị Apple.","Video, phim, nhạc"
Shazam,https://quantrimang.com/download/tai-shazam-188393,Hà Nguyễn,10/03,Shazam là một ứng dụng di động giúp nhận dạng âm nhạc xung quanh bạn.,"Video, phim, nhạc"
Báo VnExpress,https://quantrimang.com/download/tai-bao-vnexpress-188335,Nguyễn Trang,09/03,"VnExpress là ứng dụng đọc báo phổ biến hiện nay, cung cấp tin tức 24/7 nhanh nhất tới bạn đọc ở mọi lĩnh vực trong nước và cả trên thế giới như vấn đề kinh tế, chính trị, xã hội, thể thao,...","Video, phim, nhạc"
Kenh14.vn,https://quantrimang.com/download/tai-kenh14-vn-188306,Nguyễn Trang,08/03,"Kenh14.vn là ứng dụng rất quen thuộc với mọi người ở mọi lứa tuổi khác nhau, cung cấp nhiều thông tin hữu ích cho các lĩnh vực trong cuộc sống.","Video, phim, nhạc"
Mixcloud,https://quantrimang.com/download/tai-mixcloud-188192,Hà Nguyễn,03/03,"Mixcloud là nơi để nghe các chương trình radio tuyệt vời, Podcast và DJ mix theo yêu cầu.","Video, phim, nhạc"
VivaVideo,https://quantrimang.com/download/tai-vivavideo-187934,Nguyễn Trang,21/02,"Ứng dụng VivaVideo là một trong những ứng dụng chỉnh sửa video chuyên nghiệp, hỗ trợ từ chỉnh sửa video cơ bản tới những tùy chỉnh nâng cao để người dùng có thể thoải mái sáng tạo với video.","Video, phim, nhạc"
Reaper,https://quantrimang.com/download/reaper-187641,Hà Nguyễn,03/02,Reaper là một gói phần mềm được xây dựng để xử lý hầu hết các công việc và tự điều chỉnh như một máy trạm kỹ thuật số hiệu quả.,"Video, phim, nhạc"
Kodi,https://quantrimang.com/download/tai-kodi-187079,Hà Nguyễn,06/01,Kodi là phần mềm rạp hát tại nhà mã nguồn mở miễn phí.,"Video, phim, nhạc"
Wesing,https://quantrimang.com/download/tai-wesing-186943,Nguyễn Trang,09/01,"Wesing là ứng dụng hát karaoke trên điện thoại với nội dung phong phú, mang tới bạn không gian giao lưu âm nhạc đầy sôi động khi có thể hát song ca cùng nhiều người tham gia khác trên Wesing.","Video, phim, nhạc"
iTunes,https://quantrimang.com/download/itunes-186871,Hà Nguyễn,26/12,"iTunes là một trong những trình phát media hàng đầu được sử dụng rộng rãi vì nhiều tính năng, không chỉ là phát nhạc.","Video, phim, nhạc"
FPT Play,https://quantrimang.com/download/fpt-play-186865,Hà Nguyễn,09/07,"FPT Play là ứng dụng xem TV đa nền tảng với hàng trăm kênh truyền hình Việt Nam và quốc tế, hàng nghìn bộ phim và show giải trí hấp dẫn.","Video, phim, nhạc"
4k Video Downloader,https://quantrimang.com/download/4k-video-downloader-185598,Hà Nguyễn,29/10,"4K Video Downloader là phần mềm miễn phí chuyển đổi nội dung thành các file video, âm thanh và hình ảnh.","Video, phim, nhạc"
Wattpad,https://quantrimang.com/download/wattpad-184884,Hà Nguyễn,30/09,"Với Wattpad, bạn có thể khám phá hàng triệu sách điện tử về mọi thể loại hiện có và thêm chúng vào danh sách đọc của mình. Không chỉ vậy, bạn còn có thể theo dõi các nhà văn yêu thích và nhận thông báo bất cứ khi nào họ xuất bản nội dung mới.","Video, phim, nhạc"
Aegisub,https://quantrimang.com/download/aegisub-184836,Hà Nguyễn,28/09,"Aegisub là trình chỉnh sửa phụ đề rất tiên tiến và dễ sử dụng cho các định dạng ASS, SSA và SRT để bạn thưởng thức phim bằng ngôn ngữ mẹ đẻ của mình.","Video, phim, nhạc"
Convert MP4 to MP3,https://quantrimang.com/download/convert-mp4-to-mp3-184542,Hà Nguyễn,17/09,Bạn có cần trích xuất dữ liệu âm thanh từ các file video MP4 và phát nó trong máy nghe nhạc MP3 của mình không? Phần mềm miễn phí có tên Convert MP4 to MP3 này có thể giúp ích cho bạn.,"Video, phim, nhạc"
Clipchamp,https://quantrimang.com/download/clipchamp-184338,Hà Nguyễn,10/09,"Clipchamp là trình chỉnh sửa video trực tuyến cho phép mọi người kể những câu chuyện đáng chia sẻ thông qua video. Trên toàn cầu, hơn 14 triệu người sử dụng Clipchamp để dễ dàng chỉnh sửa video cho các dự án công ty, giáo dục và sáng tạo.","Video, phim, nhạc"
5KPlayer,https://quantrimang.com/download/5kplayer-184190,Hà Nguyễn,01/09,"5KPlayer là một trình phát media miễn phí và tiên tiến đi kèm với khả năng hỗ trợ tải xuống. Được thiết kế cho Windows, chương trình đi kèm với một trình tăng tốc phần cứng tích hợp có thể kết xuất lên đến video 8K mà không có bất kỳ độ trễ nào.","Video, phim, nhạc"
Adobe Media Encoder,https://quantrimang.com/download/adobe-media-encoder-183860,Hà Nguyễn,19/08,"Adobe Media Encoder là công cụ mã hóa video của Adobe, nhà cung cấp phần mềm hàng đầu để tạo và xuất bản nội dung. Ứng dụng này được thiết kế đặc biệt để cung cấp các kích thước, định dạng và độ phân giải màn hình khác nhau.","Video, phim, nhạc"
Audacity,https://quantrimang.com/download/audacity-183789,Hà Nguyễn,17/08,"Audacity là một trình chỉnh sửa âm thanh mạnh mẽ để phát, nhập, xuất và ghi nhiều định dạng file, bao gồm WAV, AIFF và MP3. Phần mềm này có mã nguồn mở và miễn phí để sử dụng.","Video, phim, nhạc"
Dropbox,https://quantrimang.com/download/tai-dropbox-187279,Hà Nguyễn,15/01,"Dropbox là một tiện ích miễn phí cho phép người dùng lưu trữ, quản lý và chia sẻ các file thông qua đám mây.",Lưu trữ đám mây
Google Drive,https://quantrimang.com/download/google-drive-186247,Hà Nguyễn,28/11,Google Drive là giải pháp lưu trữ đám mây của Google.,Lưu trữ đám mây
MEGA NZ,https://quantrimang.com/download/mega-nz-185259,Hà Nguyễn,15/10,"MEGA là dịch vụ lưu trữ đám mây tập trung vào bảo mật, cung cấp cho người dùng khả năng mã hóa đầu cuối tuyệt vời trong gói miễn phí với rất nhiều dung lượng miễn phí.",Lưu trữ đám mây
WeTransfer,https://quantrimang.com/download/wetransfer-184160,Hà Nguyễn,31/08,Thường thì cách dễ nhất để chia sẻ file với người khác là qua hình thức trực tuyến. Nhưng còn khi bạn đang cố gửi thứ gì đó lớn hơn kích thước file đính kèm email tối đa thì sao? Đó là nơi WeTransfer phát huy vai trò của mình.,Lưu trữ đám mây
OneDrive,https://quantrimang.com/download/onedrive-trong-windows-10-la-gi-172470,Hà Nguyễn,25/07,"Theo mặc định, OneDrive được cài đặt với Windows 10 và tất cả những gì bạn phải làm để truy cập các file trên đám mây của mình là mở thư mục OneDrive trong File Explorer.",Lưu trữ đám mây
iSharing,https://quantrimang.com/download/tai-isharing-195201,Hà Nguyễn,02/02,iSharing của iSharingSoft là một ứng dụng cung cấp dịch vụ định vị theo thời gian thực cho phép các thành viên gia đình và bạn thân chia sẻ thông tin vị trí của họ một cách riêng tư và liên lạc với nhau.,"Giao tiếp, liên lạc, hẹn hò"
whoo - a location sharing app,https://quantrimang.com/download/tai-whoo-a-location-sharing-app-195134,Hà Nguyễn,03/02,"whoo - a location sharing app là một ứng dụng mạng xã hội được phát triển bởi LinQ,inc. và có sẵn để tải xuống trên Apple App Store và Google Play Store.","Giao tiếp, liên lạc, hẹn hò"
KakaoTalk,https://quantrimang.com/download/tai-kakaotalk-194538,Hà Nguyễn,23/12,"KakaoTalk (hay KaTalk) là một ứng dụng nhắn tin phổ biến. Đây là dịch vụ di động miễn phí cung cấp tin nhắn văn bản, cuộc gọi thoại và video, trò chuyện nhóm, v.v...","Giao tiếp, liên lạc, hẹn hò"
BFF,https://quantrimang.com/download/tai-bff-194451,Hà Nguyễn,07/02,BFF là ứng dụng giúp xem bạn bè của bạn đang làm gì với vị trí thời gian thực được chia sẻ. Công cụ này giúp bạn luôn kết nối với các cuộc trò chuyện 1-1.,"Giao tiếp, liên lạc, hẹn hò"
Gojek,https://quantrimang.com/download/gojek-193621,Nguyễn Trang,03/11,"Gojek hiện nay là một trong những ứng dụng phổ biến ở nước ta với nhiều tính năng hữu ích, từ đặt xe trực tuyến, app gọi đồ ăn online hay giao hàng trên Gojek.","Giao tiếp, liên lạc, hẹn hò"
ShopeeFood,https://quantrimang.com/download/shopeefood-193526,Nguyễn Trang,06/11,"ShopeeFood là ứng dụng đặt đồ ăn trên điện thoại phổ biến hiện nay. Các dịch vụ giao hàng trực tuyến, đặt xe trực tuyến và bao gồm giao đồ ăn trên điện thoại,... đang hỗ trợ người dùng rất nhiều trong cuộc sống hàng ngày.","Giao tiếp, liên lạc, hẹn hò"
Lemo,https://quantrimang.com/download/tai-lemo-189627,Hà Nguyễn,28/04,Lemo là ứng dụng cho phép bạn gặp gỡ những người mới một cách thoải mái trong phòng chat riêng của bạn và khám phá các cộng đồng có chung sở thích mà bạn luôn muốn gặp gỡ.,"Giao tiếp, liên lạc, hẹn hò"
TextFree,https://quantrimang.com/download/tai-textfree-188803,Hà Nguyễn,27/03,"TextFree là ứng dụng nhắn tin, trò chuyện và gọi điện miễn phí cho phép bạn trò chuyện, gọi điện và gửi tin nhắn ngay từ điện thoại, máy tính bảng hoặc laptop của mình.","Giao tiếp, liên lạc, hẹn hò"
Voicemod,https://quantrimang.com/download/tai-voicemod-188740,Hà Nguyễn,24/03,Voicemod là một chương trình âm thanh miễn phí cho phép bạn sửa đổi giọng nói của mình khi nói chuyện với người khác.,"Giao tiếp, liên lạc, hẹn hò"
Tinder,https://quantrimang.com/download/tai-tinder-188559,Hà Nguyễn,17/03,"Được thành lập vào năm 2012, Tinder là một trang web ứng dụng hẹn hò phù hợp với những người độc thân trong khu vực của bạn và trên toàn thế giới.","Giao tiếp, liên lạc, hẹn hò"
Zenly,https://quantrimang.com/download/tai-zenly-187747,Hà Nguyễn,10/02,Zenly là một bản đồ trực tiếp cho biết vị trí của bạn bè và gia đình bạn.,"Giao tiếp, liên lạc, hẹn hò"
OnMic,https://quantrimang.com/download/onmic-187358,Hà Nguyễn,19/01,OnMic là một ứng dụng xã hội tương tác bằng âm thanh và giọng nói thời gian thực để các game thủ trò chuyện và liên lạc với nhau.,"Giao tiếp, liên lạc, hẹn hò"
OnMic,https://quantrimang.com/download/tai-onmic-187336,Hà Nguyễn,18/01,OnMic là một nền tảng phát trực tuyến bằng giọng nói hướng tới sự biểu đạt không có rào cản và kết nối đích thực thông qua giọng nói.,"Giao tiếp, liên lạc, hẹn hò"
Fake Voice,https://quantrimang.com/download/fake-voice-186978,Hà Nguyễn,31/12,"Fake Voice là một phần mềm giúp thay đổi giọng nói của bạn thành nam, nữ, già, trẻ, chói tai hoặc một kiểu giọng nói khác.","Giao tiếp, liên lạc, hẹn hò"
Telegram,https://quantrimang.com/download/tai-telegram-186847,Hà Nguyễn,02/08,"Telegram là một ứng dụng nhắn tin tức thì dựa trên đám mây, nơi người dùng có thể giao tiếp bằng kết nối WiFi hoặc dữ liệu di động của mình.","Giao tiếp, liên lạc, hẹn hò"
TextNow,https://quantrimang.com/download/textnow-186772,Hà Nguyễn,21/12,"TextNow giúp người dùng của mình luôn kết nối bằng cách cung cấp cho họ ứng dụng gọi điện và nhắn tin miễn phí, không giới hạn.","Giao tiếp, liên lạc, hẹn hò"
inlove - Đếm Ngày Yêu,https://quantrimang.com/download/inlove-dem-ngay-yeu-186637,Nguyễn Trang,05/02,Ứng dụng inlove - Đếm Ngày Yêu dành riêng cho những cặp đôi yêu nhau để biết được ngày kỷ niệm quen nhau 1 năm hay yêu nhau được 3 năm.,"Giao tiếp, liên lạc, hẹn hò"
Google Maps,https://quantrimang.com/download/google-maps-184857,Hà Nguyễn,29/09,"Google Maps là một dịch vụ dựa trên web cung cấp thông tin chi tiết về các khu vực địa lý và nhiều địa điểm trên khắp thế giới. Ngoài bản đồ đường thông thường, Google Maps cung cấp chế độ xem từ trên không và vệ tinh cho nhiều nơi.","Giao tiếp, liên lạc, hẹn hò"
Nonolive,https://quantrimang.com/download/nonolive-184757,Hà Nguyễn,25/09,"Nonolive là một ứng dụng phát trực tiếp (livestream), nơi video được chiếu trực tiếp cho toàn thế giới - ngay từ điện thoại thông minh của bạn.","Giao tiếp, liên lạc, hẹn hò"
Twitch,https://quantrimang.com/download/twitch-184620,Hà Nguyễn,22/09,"Twitch là một nền tảng phát trực tuyến để theo dõi các game thủ từ khắp nơi trên thế giới. Tuy nhiên, ứng dụng này không giới hạn ở game trong thời gian thực và bao gồm nhiều nội dung khác nhau mà bạn có thể tham gia trực tiếp thông qua tính năng trò chuyện.","Giao tiếp, liên lạc, hẹn hò"
VNEID,https://quantrimang.com/download/vneid-184349,Hà Nguyễn,08/09,"VNEID là ứng dụng di động do Trung tâm dữ liệu quốc gia về dân cư, Bộ Công an chủ trì phát triển, áp dụng cho cả công dân Việt Nam và người nước ngoài đang sinh sống, làm việc, du lịch tại Việt Nam, giúp mọi người dân khai báo thông tin di chuyển nội địa qua các trạm kiểm soát một cách nhanh chóng.","Giao tiếp, liên lạc, hẹn hò"
Pinterest,https://quantrimang.com/download/pinterest-184118,Hà Nguyễn,29/08,"Pinterest là một sổ lưu niệm ảo để sắp xếp các ý tưởng hoặc tìm cảm hứng. Hãy tải Pinterest và duyệt qua hàng tỷ hình ảnh cho các ý tưởng trang trí, tìm hiểu một số DIY mới hoặc khám phá các mẹo trong cuộc sống!","Giao tiếp, liên lạc, hẹn hò"
Messenger,https://quantrimang.com/download/messenger-183364,Hà Nguyễn,31/07,"Facebook Messenger là một ứng dụng miễn phí mà bạn có thể sử dụng để trò chuyện với bạn bè và gia đình của mình. Nó có rất nhiều tính năng tích hợp, giúp việc giao tiếp trở nên thú vị và hấp dẫn.","Giao tiếp, liên lạc, hẹn hò"
Discord,https://quantrimang.com/download/discord-182979,Ahihi,18/07,"Discord là ứng dụng trò chuyện miễn phí, với mong muốn trở thành trung tâm kết nối mọi người. Ban đầu, Discord được tạo ra để giao tiếp trong cộng đồng game thủ, nhưng hiện tại nó đã trở thành nơi để mọi người trò chuyện riêng tư với bạn bè, thông qua các kênh chat riêng.","Giao tiếp, liên lạc, hẹn hò"
Snapchat,https://quantrimang.com/download/snapchat-182900,Hà Nguyễn,15/12,"Snapchat là ứng dụng nhắn tin và mạng xã hội miễn phí dành cho điện thoại thông minh. Có sẵn cho cả Android và iOS, Snapchat cho phép bạn gửi tin nhắn văn bản, hình ảnh, video ngắn cho bạn bè và gia đình.","Giao tiếp, liên lạc, hẹn hò"
Facebook Lite,https://quantrimang.com/download/facebook-lite-182080,Hà Nguyễn,27/07,"Facebook Lite là gì? Tóm lại, đây là phiên bản rút gọn của ứng dụng Facebook tiêu chuẩn dành cho Android và iOS. Mặc dù nó thiếu một số tính năng nhất định nhưng vẫn là một sự thay thế tuyệt vời cho ứng dụng Facebook đầy đủ.","Giao tiếp, liên lạc, hẹn hò"
Twitter,https://quantrimang.com/download/twitter-179638,Hà Nguyễn,08/03,"Twitter là một nền tảng mạng xã hội miễn phí, nơi bạn có thể bày tỏ ý kiến ​​của mình về các chủ đề thịnh hành, khám phá tin tức và cuộc thảo luận mới nhất, kết nối với mọi người và theo dõi những người nổi tiếng.","Giao tiếp, liên lạc, hẹn hò"
Facebook,https://quantrimang.com/download/facebook-179208,Hà Nguyễn,18/02,"Facebook là một trang mạng xã hội, nơi người dùng có thể đăng bình luận, chia sẻ ảnh và đăng liên kết đến tin tức hoặc nội dung thú vị khác trên web, trò chuyện trực tiếp và xem video dạng ngắn.","Giao tiếp, liên lạc, hẹn hò"
WhatsApp,https://quantrimang.com/download/whatsapp-179162,Hà Nguyễn,22/11,WhatsApp là một trong những ứng dụng trò chuyện và nhắn tin tức thì phổ biến nhất hiện nay. Dịch vụ này cho phép người dùng lưu dữ liệu bằng cách nhắn tin qua máy tính có kết nối Internet.,"Giao tiếp, liên lạc, hẹn hò"
Viber,https://quantrimang.com/download/viber-179002,Hà Nguyễn,07/12,"Viber là ứng dụng nhắn tin và gọi điện dành cho Windows, Mac, iOS và Android. Viber cung cấp các cuộc gọi video và âm thanh chất lượng cao, miễn phí, tất cả đều được bảo vệ thông qua kết nối an toàn, được mã hóa.","Giao tiếp, liên lạc, hẹn hò"
Skype,https://quantrimang.com/download/skype-178978,Hà Nguyễn,04/02,"Skype là phần mềm cho phép các cuộc trò chuyện diễn ra trên khắp thế giới. Hàng triệu cá nhân và doanh nghiệp sử dụng Skype để thực hiện các cuộc gọi thoại một một và nhóm miễn phí, gửi tin nhắn tức thì, cũng như chia sẻ file với những người khác trên Skype.","Giao tiếp, liên lạc, hẹn hò"
Zalo,https://quantrimang.com/download/zalo-178865,Hà Nguyễn,30/05,"Zalo là nền tảng trò chuyện hàng đầu tại Việt Nam. Cũng giống như Facebook, Zalo là ứng dụng cho phép người dùng sử dụng các chức năng như nhắn tin, gọi video miễn phí, đăng status.","Giao tiếp, liên lạc, hẹn hò"
Instagram,https://quantrimang.com/download/instagram-178644,Hà Nguyễn,01/04,"Instragram là một ứng dụng mạng xã hội miễn phí để chia sẻ ảnh và video với bạn bè và những người theo dõi. Mike Krieger và Kevin Systrom đã tạo ra nó cho iOS vào năm 2010, sau đó là các bản phát hành cho Android vào năm 2012 và Windows vào năm 2016.","Giao tiếp, liên lạc, hẹn hò"
Google Earth,https://quantrimang.com/download/google-earth-178256,Hà Nguyễn,06/01,"Google Earth là một chương trình phần mềm miễn phí được sử dụng để khám phá thế giới. Được phát triển bởi Google, chương trình có thể truy cập trên các thiết bị Android, Apple Mac, Google Chrome, iOS, Linux và Microsoft Windows.","Giao tiếp, liên lạc, hẹn hò"
Slack,https://quantrimang.com/download/slack-la-gi-su-dung-slack-nhu-the-nao-126880,Bá Điền,04/11,"Nếu đã từng nghe về Internet Relay Chat (IRC) thì Internet Relay Chat (IRC) và Slack có chức năng khá giống nhau. Slack sẽ được chia thành các 'kênh' nhỏ cho các cuộc thảo luận nhóm, … hoặc bất cứ điều gì mà bạn muốn. Slack được nhiều người xem là “sát thủ email”, ứng dụng là cách để “giảm bớt” các email nội bộ của bạn, và hãy quên việc giao tiếp, trao đổi bằng email hoặc các phần mềm chat thông thường đi.","Giao tiếp, liên lạc, hẹn hò"
Omegle,https://quantrimang.com/download/la-lam-chat-an-danh-omegle-56493,MOD,30/06,"Omegle là một cách tuyệt vời để gặp gỡ những người bạn mới, ngay cả khi đang giãn cách xã hội.","Giao tiếp, liên lạc, hẹn hò"
Azota,https://quantrimang.com/download/azota-193240,Nguyễn Trang,13/10,"Azota hiện là một trong những phần mềm hỗ trợ giảng dạy chuyên nghiệp được nhiều thầy cô sử dụng, hỗ trợ cho quá trình giảng dạy trên lớp.",Hỗ trợ học tập
Mathpix Snip,https://quantrimang.com/download/tai-mathpix-snip-193210,Hà Nguyễn,11/10,"Mathpix Snip là một công cụ để trích xuất văn bản, và đặc biệt là toán học, từ hình ảnh và tài liệu.",Hỗ trợ học tập
Oxford Dictionary of English,https://quantrimang.com/download/tai-oxford-dictionary-of-english-192287,Hà Nguyễn,30/08,"Oxford Dictionary of English tự hào có một danh mục từ ngữ tuyệt vời, nhờ vào bản cập nhật mới nhất năm 2020 từ nhà xuất bản Đại học Oxford.",Hỗ trợ học tập
10fastfingers,https://quantrimang.com/download/10fastfingers-192057,Hà Nguyễn,19/08,10fastfingers là một công cụ web cho phép người dùng kiểm tra và cải thiện tốc độ đánh máy của mình thông qua một số game đánh máy hấp dẫn.,Hỗ trợ học tập
Slidesgo,https://quantrimang.com/download/slidesgo-192052,Hà Nguyễn,19/08,Slidesgo cung cấp một danh mục lớn các slide miễn phí mà người dùng có thể sử dụng cho các bài thuyết trình của mình.,Hỗ trợ học tập
120 Câu Mô Phỏng GPLX cho Android,https://quantrimang.com/download/120-cau-mo-phong-gplx-android-191811,Nguyễn Trang,09/08,Ứng dụng 120 Câu Mô Phỏng GPLX sẽ ôn tập cho các học viên với những câu hỏi xử lý tình huống giao thông trên đường đi.,Hỗ trợ học tập
120 Câu Mô Phỏng GPLX B2 cho iPhone/iPad,https://quantrimang.com/download/120-cau-mo-phong-gplx-b2-191129,Nguyễn Trang,08/07,"Với ứng dụng 120 Câu Mô Phỏng GPLX B2, các học viên sẽ có cái nhìn tổng quát nhất về nội dung mới được đưa vào chương trình sát hạch bằng lái xe ô tô ở tất cả các hạng.",Hỗ trợ học tập
Ginger,https://quantrimang.com/download/tai-ginger-190480,Hà Nguyễn,07/06,Ginger là một trình kiểm tra chính tả và ngữ pháp miễn phí.,Hỗ trợ học tập
eNetViet,https://quantrimang.com/download/tai-enetviet-189935,Nguyễn Trang,27/04,"eNetViet là ứng dụng giúp kết nối phụ huynh với nhà trường, nơi con em mình đang theo học để có thể nắm rõ tình hình học tập hiện tại của con em mình.",Hỗ trợ học tập
U-Dictionary,https://quantrimang.com/download/u-dictionary-186753,Hà Nguyễn,21/12,U-Dictionary là một chương trình từ điển miễn phí dành cho thiết bị di động được phát triển bởi Youdao (Hong Kong) Limited.,Hỗ trợ học tập
Trạng Nguyên Tiếng Việt - Trạng Nguyên Toàn Tài,https://quantrimang.com/download/trang-nguyen-tieng-viet-186442,Nguyễn Trang,15/02,"Trạng Nguyên Tiếng Việt - Trạng Nguyên Toàn Tài là cuộc thi trực tuyến vô cùng hấp dẫn, là sân chơi bổ ích cho các em học sinh lứa Tiểu học.",Hỗ trợ học tập
SHub Classroom,https://quantrimang.com/download/shub-classroom-186195,Nguyễn Trang,26/11,"SHub Classroom mang tới phần mềm dạy học trực tuyến cho các thầy cô giáo với nhiều tính năng dạy học hữu ích, hiện đại và chuyên nghiệp.",Hỗ trợ học tập
Blocks,https://quantrimang.com/download/blocks-185572,Nguyễn Trang,29/10,"Blocks là tựa game trí tuệ cho học sinh lớp 3 tiểu học rèn luyện khả năng phát hiện, tinh mắt và được các thầy cô đưa vào chương trình hỗ trợ giảng dạy Tin học.",Hỗ trợ học tập
Prezi,https://quantrimang.com/download/prezi-185283,Hà Nguyễn,16/10,"Prezi là một ứng dụng miễn phí cho phép bạn tạo các bài thuyết trình ở dạng kỹ thuật số, cả trực tuyến và ngoại tuyến.",Hỗ trợ học tập
Mathway,https://quantrimang.com/download/mathway-185139,Hà Nguyễn,11/10,Mathway là một ứng dụng rất hữu ích có thể giúp bạn giải quyết tất cả những vấn đề toán học đòi hỏi một công cụ phức tạp hơn máy tính tích hợp trên thiết bị của bạn.,Hỗ trợ học tập
Adobe Presenter,https://quantrimang.com/download/adobe-presenter-185098,Hà Nguyễn,08/10,Adobe Presenter là phần mềm e-Learning do Adobe Systems phát hành có sẵn trên nền tảng Microsoft Windows dưới dạng plug-in Microsoft PowerPoint.,Hỗ trợ học tập
Toucan,https://quantrimang.com/download/toucan-184889,Hà Nguyễn,30/09,Toucan là một nền tảng công nghệ giáo dục. Nó cho phép bạn học một ngôn ngữ mới trong khi duyệt những trang web thông thường hàng ngày.,Hỗ trợ học tập
Duolingo,https://quantrimang.com/download/duolingo-184731,Hà Nguyễn,25/09,"Duolingo - Learn Languages for Free, hay gọi đơn giản là Duolingo, là một chương trình giáo dục cho phép bạn học và thực hành nhiều ngôn ngữ khác nhau.",Hỗ trợ học tập
